458
73,69.1062,113.8488,45.466,-1.7654,35.0214,218.1905,29.8196
73,69.1127,113.8794,45.466,-1.7669,34.9935,218.2148,29.8196
73,69.1377,113.7707,45.466,-1.7652,34.9924,218.2139,29.8196
73,69.0952,113.8698,45.466,-1.7669,34.9941,218.2145,29.8196
73,69.1365,113.9611,45.466,-1.7683,34.988,218.2177,29.8196
73,69.104,113.8262,45.466,-1.7656,34.9847,218.2186,29.8196
73,69.0849,113.8847,45.466,-1.7672,34.9868,218.2183,29.8196
73,69.0904,113.8747,45.466,-1.7666,34.9873,218.2174,29.8196
73,69.1427,113.829,45.466,-1.7659,34.9885,218.2172,29.8196
73,69.0917,113.874,45.466,-1.7675,34.9956,218.2111,29.8196
73,69.1196,113.9116,45.466,-1.7653,34.9892,218.2027,29.8196
73,69.1396,113.8063,45.466,-1.7648,34.9933,218.1969,29.8196
73,69.0569,113.9452,45.466,-1.7686,35.0068,218.143,29.8196
73,69.1395,113.8645,45.466,-1.7675,35.0074,218.0665,29.8196
73,69.1029,113.8703,45.466,-1.7649,35.0019,217.9523,29.8196
73,69.0834,113.8658,45.466,-1.7658,34.995,217.8106,29.8196
73,69.1067,113.8765,45.466,-1.7675,34.9704,217.6506,29.8196
73,69.0879,113.8453,45.466,-1.7661,34.9261,217.4736,29.8196
73,69.0962,113.9019,45.466,-1.765,34.8835,217.2539,29.8196
73,69.088,113.8632,45.466,-1.7664,34.8431,217.0291,29.8196
73,69.1043,113.8898,45.466,-1.7647,34.7811,216.768,29.8196
73,69.0947,113.8336,45.466,-1.7661,34.7547,216.529,29.8196
73,69.0953,113.906,45.466,-1.7672,34.7207,216.2956,29.8196
73,69.0805,113.8793,45.466,-1.765,34.6568,216.0733,29.8196
73,69.1385,113.8246,45.466,-1.7662,34.6043,215.8198,29.8196
73,69.0826,113.8791,45.466,-1.7666,34.5489,215.5654,29.8196
73,69.103,113.8331,45.466,-1.7661,34.5113,215.3216,29.8196
73,69.0882,113.8955,45.466,-1.7648,34.4753,215.0667,29.8196
73,69.1301,113.9312,45.466,-1.7649,34.4202,214.8348,29.8196
73,69.1199,113.9611,45.466,-1.7652,34.3542,214.5701,29.8196
73,69.1222,113.8302,45.466,-1.7672,34.3027,214.3288,29.8196
73,69.1071,113.8389,45.466,-1.7656,34.2563,214.0804,29.8196
73,69.0893,113.8751,45.466,-1.7666,34.2175,213.8232,29.8196
73,69.1146,113.9412,45.466,-1.7678,34.1704,213.6006,29.8196
73,69.0882,113.8859,45.466,-1.7665,34.1046,213.3469,29.8196
73,69.1193,113.8597,45.466,-1.767,34.0468,213.1203,29.8196
73,69.0892,113.874,45.466,-1.7667,34.0015,212.8732,29.8196
73,69.0988,113.8199,45.466,-1.7668,33.9637,212.6403,29.8196
73,69.1199,113.8704,45.466,-1.7667,33.9331,212.4118,29.8196
73,69.1004,113.8501,45.466,-1.7653,33.8825,212.1767,29.8196
73,69.12,113.7991,45.466,-1.7653,33.8178,211.955,29.8196
73,69.0996,113.8482,45.466,-1.7658,33.7692,211.728,29.8196
73,69.0903,113.8664,45.466,-1.7664,33.7315,211.5088,29.8196
73,69.0954,113.8818,45.466,-1.7664,33.7025,211.2887,29.8196
73,69.1104,113.8595,45.466,-1.767,33.6708,211.0841,29.8196
73,69.0893,113.8751,45.466,-1.7666,33.5993,210.8617,29.8196
73,69.0744,113.9171,45.466,-1.7686,33.5424,210.6646,29.8196
73,69.0826,113.8998,45.466,-1.7649,33.5048,210.4486,29.8196
73,69.0955,113.8242,45.466,-1.7659,33.4701,210.2489,29.8196
73,69.0889,113.8789,45.466,-1.7642,33.4401,210.0496,29.8196
73,69.1033,113.8168,45.466,-1.7665,33.4042,209.8397,29.8196
73,69.0904,113.8747,45.466,-1.7666,33.3496,209.6288,29.8196
73,69.1225,113.8846,45.466,-1.7667,33.3074,209.4097,29.8196
73,69.0915,113.8823,45.466,-1.7664,33.2689,209.1982,29.8196
73,69.1225,113.8856,45.466,-1.7658,33.2298,208.9862,29.8196
73,69.1102,113.8468,45.466,-1.7654,33.2081,208.7705,29.8196
73,69.1238,113.8988,45.466,-1.7662,33.1781,208.5462,29.8196
73,69.1145,113.9117,45.466,-1.7654,33.1072,208.2958,29.8196
73,69.0928,113.9099,45.466,-1.7653,33.0622,208.0808,29.8196
73,69.0893,113.8751,45.466,-1.7666,33.0156,207.8725,29.8196
73,69.0868,113.8996,45.466,-1.7649,32.9839,207.6542,29.8196
73,69.0793,113.8309,45.466,-1.7659,32.9381,207.4491,29.8196
73,69.0998,113.8571,45.466,-1.7657,32.899,207.2162,29.8196
73,69.117,113.875,45.466,-1.7668,32.8447,206.9944,29.8196
73,69.118,113.8297,45.466,-1.7654,32.7981,206.7976,29.8196
73,69.0982,113.8252,45.466,-1.7667,32.7618,206.578,29.8196
73,69.0765,113.8307,45.466,-1.7659,32.7306,206.3611,29.8196
73,69.115,113.8746,45.466,-1.7668,32.6941,206.1643,29.8196
73,69.1503,113.841,45.466,-1.7654,32.6604,205.9448,29.8196
73,69.1122,113.8616,45.466,-1.7682,32.6024,205.7317,29.8196
73,69.081,113.8381,45.466,-1.7655,32.5474,205.5158,29.8196
73,69.083,113.841,45.466,-1.7655,32.509,205.2964,29.8196
73,69.0928,113.8903,45.466,-1.7688,32.4757,205.0859,29.8196
73,69.0923,113.8877,45.466,-1.7671,32.4436,204.8837,29.8196
73,69.1054,113.8534,45.466,-1.7685,32.3855,204.6644,29.8196
73,69.0835,113.8148,45.466,-1.7663,32.3245,204.4782,29.8196
73,69.0735,113.8291,45.466,-1.7658,32.2805,204.2637,29.8196
73,69.0878,113.9165,45.466,-1.7655,32.2515,204.0544,29.8196
73,69.1205,113.8611,45.466,-1.7664,32.224,203.8457,29.8196
73,69.0978,113.827,45.466,-1.7676,32.1974,203.6302,29.8196
73,69.1221,113.862,45.466,-1.7668,32.1405,203.423,29.8196
73,69.0889,113.891,45.466,-1.7641,32.0907,203.1982,29.8196
73,69.121,113.8761,45.466,-1.7664,32.0556,202.9781,29.8196
73,69.0872,113.8681,45.466,-1.7669,32.0252,202.7461,29.8196
73,69.117,113.8442,45.466,-1.7675,31.9903,202.5272,29.8196
73,69.1196,113.9116,45.466,-1.7653,31.9357,202.3032,29.8196
73,69.1016,113.8726,45.466,-1.7652,31.8799,202.0944,29.8196
73,69.1095,113.879,45.466,-1.7672,31.8421,201.8688,29.8196
73,69.0911,113.8769,45.466,-1.7674,31.807,201.6247,29.8196
73,69.1483,113.8237,45.466,-1.7658,31.775,201.4138,29.8196
73,69.135,113.9783,45.466,-1.7686,31.7374,201.1943,29.8196
73,69.0843,113.8631,45.466,-1.7662,31.677,200.9887,29.8196
73,69.1185,113.8763,45.466,-1.7664,31.6279,200.7508,29.8196
73,69.1306,113.8121,45.466,-1.7656,31.5862,200.5539,29.8196
73,69.0943,113.9036,45.466,-1.7659,31.5479,200.337,29.8196
73,69.0846,113.8972,45.466,-1.7682,31.5101,200.1302,29.8196
73,69.093,113.9166,45.466,-1.7653,31.4745,199.9292,29.8196
73,69.0915,113.8823,45.466,-1.7664,31.4159,199.7491,29.8196
73,69.1186,113.8763,45.466,-1.7664,31.3656,199.5374,29.8196
73,69.0979,113.8469,45.466,-1.766,31.3223,199.3498,29.8196
73,69.1013,113.8188,45.466,-1.7661,31.2888,199.143,29.8196
73,69.1356,113.8542,45.466,-1.7679,31.2605,198.9488,29.8196
73,69.0825,113.886,45.466,-1.7664,31.2274,198.7692,29.8196
73,69.1057,113.8227,45.466,-1.767,31.1662,198.5444,29.8196
73,69.0838,113.8664,45.466,-1.767,31.1156,198.3425,29.8196
73,69.0915,113.8823,45.466,-1.7664,31.0847,198.1299,29.8196
73,69.0837,113.9332,45.466,-1.768,31.0485,197.9316,29.8196
73,69.1115,113.8733,45.466,-1.7661,31.0303,197.7153,29.8196
73,69.107,113.8436,45.466,-1.7674,30.9813,197.5174,29.8196
73,69.0904,113.845,45.466,-1.7673,30.9179,197.2975,29.8196
73,69.0715,113.8795,45.466,-1.7682,30.875,197.0794,29.8196
73,69.1277,113.9227,45.466,-1.765,30.8341,196.8611,29.8196
73,69.0861,113.8223,45.466,-1.7651,30.8029,196.6508,29.8196
73,69.1188,113.9205,45.466,-1.7652,30.7686,196.4543,29.8196
73,69.1188,113.8973,45.466,-1.7661,30.7312,196.2321,29.8196
73,69.1093,113.8962,45.466,-1.7657,30.6792,196.0138,29.8196
73,69.1147,113.8668,45.466,-1.7665,30.6338,195.7834,29.8196
73,69.125,113.8229,45.466,-1.7651,30.5935,195.5651,29.8196
73,69.1223,113.8974,45.466,-1.7658,30.5615,195.3563,29.8196
73,69.0852,113.8276,45.466,-1.766,30.5322,195.1334,29.8196
73,69.0911,113.9129,45.466,-1.7654,30.4702,194.9168,29.8196
73,69.0802,113.8596,45.466,-1.7656,30.4238,194.7031,29.8196
73,69.1096,113.8668,45.466,-1.7668,30.3813,194.5106,29.8196
73,69.0943,113.836,45.466,-1.7662,30.3417,194.308,29.8196
73,69.0944,113.9085,45.466,-1.7652,30.3035,194.1237,29.8196
73,69.0874,113.8531,45.466,-1.7666,30.2749,193.9207,29.8196
73,69.0925,113.8955,45.466,-1.7668,30.2253,193.72,29.8196
73,69.0923,113.8877,45.466,-1.7671,30.1801,193.5223,29.8196
73,69.1,113.8582,45.466,-1.7657,30.1391,193.32,29.8196
73,69.0833,113.8714,45.466,-1.7674,30.0967,193.1338,29.8196
73,69.0865,113.9576,45.466,-1.7691,30.0679,192.933,29.8196
73,69.1247,113.8198,45.466,-1.7646,30.0386,192.7361,29.8196
73,69.0978,113.8445,45.466,-1.7661,30.0102,192.522,29.8196
73,69.0915,113.8823,45.466,-1.7664,29.9606,192.331,29.8196
73,69.1552,113.8839,45.466,-1.769,29.9121,192.1304,29.8196
73,69.1162,113.9324,45.466,-1.7682,29.869,191.9229,29.8196
73,69.0787,113.8663,45.466,-1.7658,29.8383,191.7139,29.8196
73,69.116,113.9202,45.466,-1.7654,29.8069,191.4932,29.8196
73,69.1248,113.7619,45.466,-1.7641,29.7624,191.2795,29.8196
73,69.1321,113.7609,45.466,-1.7649,29.7029,191.0681,29.8196
73,69.1548,113.6098,45.466,-1.758,29.6545,190.8795,29.8196
73,69.1416,113.4409,45.466,-1.7541,29.6113,190.6691,29.8196
73,69.0301,113.4142,45.466,-1.7525,29.5792,190.4645,29.8196
73,69.0361,113.2406,45.466,-1.7488,29.5543,190.244,29.8196
73,69.0301,113.2383,45.466,-1.7468,29.4882,190.0214,29.8196
73,69.0408,113.1591,45.466,-1.7469,29.4317,189.8241,29.8196
73,69.0402,112.9818,45.466,-1.7425,29.3784,189.6213,29.8196
73,69.13,113.0037,45.466,-1.7387,29.3513,189.4065,29.8196
73,69.052,112.8764,45.466,-1.7358,29.3198,189.2113,29.8196
73,69.077,112.7428,45.466,-1.7336,29.2878,189.0199,29.8196
73,69.0446,112.6277,45.466,-1.7311,29.2574,188.8348,29.8196
73,69.0533,112.5256,45.466,-1.7272,29.2032,188.6303,29.8196
73,69.0709,112.5471,45.466,-1.725,29.1611,188.4649,29.8196
73,69.0173,112.3785,45.466,-1.7221,29.1171,188.2661,29.8196
73,69.0252,112.3571,45.466,-1.7206,29.0891,188.0917,29.8196
73,69.0588,112.2873,45.466,-1.7168,29.0637,187.9083,29.8196
73,68.9261,112.2093,45.466,-1.7208,29.0412,187.7383,29.8196
73,69.0171,112.0675,45.466,-1.7165,28.9822,187.5557,29.8196
73,69.0101,112.0241,45.466,-1.7122,28.9369,187.3869,29.8196
73,68.8951,111.8431,45.466,-1.7092,28.899,187.1888,29.8196
73,68.9781,111.5675,45.466,-1.7052,28.8642,187.0053,29.8196
73,68.9807,111.5192,45.466,-1.7066,28.8428,186.8098,29.8196
73,68.926,111.4613,45.466,-1.7033,28.8178,186.6232,29.8196
73,68.8455,111.3592,45.466,-1.6987,28.784,186.4286,29.8196
73,68.9905,111.2916,45.466,-1.699,28.7393,186.252,29.8196
73,68.9936,111.1883,45.466,-1.696,28.7006,186.0469,29.8196
73,68.9267,110.9339,45.466,-1.69,28.6653,185.8608,29.8196
73,69.0357,110.9154,45.466,-1.6885,28.627,185.6585,29.8196
73,69.0287,110.8318,45.466,-1.685,28.5864,185.4624,29.8196
73,68.9161,110.7261,45.466,-1.6818,28.5482,185.2681,29.8196
73,68.9576,110.5612,45.466,-1.6774,28.4953,185.0751,29.8196
73,68.9583,110.4011,45.466,-1.6741,28.4527,184.8707,29.8196
73,68.907,110.2516,45.466,-1.6694,28.4127,184.6737,29.8196
73,68.9941,110.1649,45.466,-1.6676,28.3785,184.4732,29.8196
73,68.9617,110.1886,45.466,-1.6692,28.3495,184.2767,29.8196
73,68.9703,110.1125,45.466,-1.6661,28.3152,184.0821,29.8196
73,69.0151,109.9422,45.466,-1.6642,28.2686,183.8796,29.8196
73,68.8326,109.8199,45.466,-1.6631,28.2228,183.6814,29.8196
73,68.7876,109.7106,45.466,-1.6563,28.1842,183.4856,29.8196
73,68.8033,109.6078,45.466,-1.6562,28.1466,183.2902,29.8196
73,68.741,109.6234,45.466,-1.6546,28.1146,183.0947,29.8196
73,68.7966,109.5238,45.466,-1.6508,28.0802,182.9049,29.8196
